filepath,filename,stem,label,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,collection,duration_sec,duration,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,flatness_mean,silence_ratio
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\grasal3\XC214235.ogg,XC214235.ogg,XC214235,grasal3,,,,,,,,,,,,,,,24.73796875,24.73796875,0.10270779579877853,0.034919798374176025,0.5635216977415967,8378.13284248074,2210.075303278881,0.0013108933344483376,0.20038784744667099
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\fepowl\XC933715.ogg,XC933715.ogg,XC933715,fepowl,,,,,,,,,,,,,,,10.318,10.318,0.07945400476455688,0.028187401592731476,0.22835286458333334,4204.36362087155,2828.332587631845,0.00975971482694149,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\tattin1\XC419161.ogg,XC419161.ogg,XC419161,tattin1,,,,,,,,,,,,,,,67.08,30.0,0.07110576331615448,0.05479436740279198,0.37292116079757465,7114.192307540138,3551.223679346426,0.016833331435918808,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\undtin1\iNat1688275.ogg,iNat1688275.ogg,iNat1688275,undtin1,,,,,,,,,,,,,,,4.55553125,4.55553125,0.0634281188249588,0.027441633865237236,0.3661852384868421,6141.906967128199,2416.900209105148,0.00888874102383852,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\giwrai1\XC376777.ogg,XC376777.ogg,XC376777,giwrai1,,,,,,,,,,,,,,,33.72409375,30.0,0.05703146383166313,0.049484264105558395,0.28242567505663646,4868.450380118994,2719.3076277642167,0.002009026240557432,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\22967\iNat1697350.ogg,iNat1697350.ogg,iNat1697350,22967,,,,,,,,,,,,,,,10.70440625,10.70440625,0.06794992089271545,0.07295213639736176,0.30256019706156717,5129.857724652358,2672.330589429824,0.0033141367603093386,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\23154\iNat1475114.ogg,iNat1475114.ogg,iNat1475114,23154,,,,,,,,,,,,,,,35.376,30.0,0.056433744728565216,0.03572005406022072,0.5071172978578091,8150.195140952508,2935.9486996530327,0.007006046362221241,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bncfly\iNat1699210.ogg,iNat1699210.ogg,iNat1699210,bncfly,,,,,,,,,,,,,,,25.12396875,25.12396875,0.04711368680000305,0.018786927685141563,0.5778744877864418,8200.879756845892,3131.1754386638245,0.014098193496465683,0.19987269255251433
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\strcuc1\XC683904.ogg,XC683904.ogg,XC683904,strcuc1,,,,,,,,,,,,,,,15.07265625,15.07265625,0.09561529755592346,0.10227908194065094,0.4452757365124602,7662.64205756163,2612.760543777518,0.011187226511538029,0.20042417815482502
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\pluibi1\XC705029.ogg,XC705029.ogg,XC705029,pluibi1,,,,,,,,,,,,,,,334.32,30.0,0.02279612235724926,0.04659628868103027,0.29267671825026653,5234.318843128591,3055.3284857622057,0.025824975222349167,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\24279\iNat871017.ogg,iNat871017.ogg,iNat871017,24279,,,,,,,,,,,,,,,20.41665625,20.41665625,0.1627918928861618,0.02024943009018898,0.4580835209475333,7792.003994927958,2225.693860989738,0.005908023566007614,0.2004698512137823
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\chvcon1\XC389487.ogg,XC389487.ogg,XC389487,chvcon1,,,,,,,,,,,,,,,9.4824375,9.4824375,0.05997353792190552,0.0645824745297432,0.38286272791947723,6501.084663085399,2952.389322124549,0.02659357525408268,0.20067453625632378
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\swtman1\XC337431.ogg,XC337431.ogg,XC337431,swtman1,,,,,,,,,,,,,,,94.24978125,30.0,0.022623233497142792,0.04118175432085991,0.297716998850613,5521.413361315442,3427.9844685341986,0.0282319076359272,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\ragmac1\XC257029.ogg,XC257029.ogg,XC257029,ragmac1,,,,,,,,,,,,,,,11.389375,11.389375,0.049635350704193115,0.07688851654529572,0.22097949767380617,4376.484871856581,3033.739352953615,0.022359896451234818,0.20084269662921347
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\spbant3\iNat1467993.ogg,iNat1467993.ogg,iNat1467993,spbant3,,,,,,,,,,,,,,,6.82771875,6.82771875,0.041995372623205185,0.058356478810310364,0.2953038092798595,5830.050880097003,3025.753184558216,0.009023946709930897,0.20140515222482436
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\watjac1\XC946131.ogg,XC946131.ogg,XC946131,watjac1,,,,,,,,,,,,,,,3.39971875,3.39971875,0.027985069900751114,0.03945272043347359,0.4594222234448357,7483.1669916020655,3494.633324068776,0.06595799326896667,0.20187793427230047
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bucmot4\XC757155.ogg,XC757155.ogg,XC757155,bucmot4,,,,,,,,,,,,,,,23.7453125,23.7453125,0.010405934415757656,0.01061720959842205,0.4505948153409091,7299.513808461194,3493.7983783569257,0.06311099976301193,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bkcdon\XC883500.ogg,XC883500.ogg,XC883500,bkcdon,,,,,,,,,,,,,,,92.75496875,30.0,0.018512887880206108,0.010502018965780735,0.3935140841551173,6645.384703779267,3000.5489290988903,0.015375279821455479,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\lesgrf1\XC897451.ogg,XC897451.ogg,XC897451,lesgrf1,,,,,,,,,,,,,,,51.009,30.0,0.016204286366701126,0.011543801054358482,0.5207758986873667,7805.082184000233,3793.927805439931,0.08926334977149963,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\batbel1\XC830006.ogg,XC830006.ogg,XC830006,batbel1,,,,,,,,,,,,,,,40.2,30.0,0.017813920974731445,0.035113487392663956,0.30498083313899255,5559.826357561855,3310.104794969362,0.04201639071106911,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\yecmac\XC879281.ogg,XC879281.ogg,XC879281,yecmac,,,,,,,,,,,,,,,15.9096875,15.9096875,0.030862625688314438,0.04309357330203056,0.3827972872173367,6440.237129209752,3079.839445212417,0.03953228518366814,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\souant1\XC334189.ogg,XC334189.ogg,XC334189,souant1,,,,,,,,,,,,,,,33.8808125,30.0,0.011525358073413372,0.03068390116095543,0.5341429883228944,8200.741565045653,3607.582270705073,0.07542148232460022,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\blttit1\XC299020.ogg,XC299020.ogg,XC299020,blttit1,,,,,,,,,,,,,,,19.104,19.104,0.03213488683104515,0.014473115094006062,0.24823851006799164,5226.532157350651,3341.109386587412,0.01308817695826292,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\banana\XC956109.ogg,XC956109.ogg,XC956109,banana,,,,,,,,,,,,,,,18.33796875,18.33796875,0.008083464577794075,0.010822921991348267,0.39351892845466435,6782.486614246321,3083.8891384690032,0.04743942990899086,0.2005231037489102
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\gilhum1\iNat714522.ogg,iNat714522.ogg,iNat714522,gilhum1,,,,,,,,,,,,,,,25.63484375,25.63484375,0.024146808311343193,0.044684961438179016,0.41080993157361195,7003.809457376816,2919.3307288651954,0.04124872386455536,0.20024953212726138
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\244024\iNat125250.ogg,iNat125250.ogg,iNat125250,244024,,,,,,,,,,,,,,,21.2926875,21.2926875,0.0730738490819931,0.03232134133577347,0.23984184236476333,6999.490642970626,4592.79879908765,0.008739280514419079,0.19984973703981967
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\blheag1\XC583250.ogg,XC583250.ogg,XC583250,blheag1,,,,,,,,,,,,,,,23.90203125,23.90203125,0.03632812947034836,0.03614811971783638,0.34491154723058903,5865.421412167342,3096.1537083886437,0.005981966853141785,0.2001338688085676
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\shshaw\XC626060.ogg,XC626060.ogg,XC626060,shshaw,,,,,,,,,,,,,,,7.512,7.512,0.026348186656832695,0.04404620826244354,0.405810546875,6895.35338608808,3392.894819082328,0.05202601104974747,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\whwpic1\XC476463.ogg,XC476463.ogg,XC476463,whwpic1,,,,,,,,,,,,,,,3.50040625,3.50040625,0.08753032237291336,0.10356272011995316,0.3526126391267123,6126.5629857843105,2856.9405703426523,0.006652603857219219,0.2009132420091324
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\platyr1\XC854876.ogg,XC854876.ogg,XC854876,platyr1,,,,,,,,,,,,,,,47.695,30.0,0.032941754907369614,0.061227891594171524,0.3604062208488806,6296.713454367732,2707.195541553707,0.040983811020851135,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\67107\iNat869726.ogg,iNat869726.ogg,iNat869726,67107,,,,,,,,,,,,,,,18.06934375,18.06934375,0.11242549121379852,0.04764225333929062,0.2445256326050885,4028.902460853769,2415.283443792983,0.00018000676936935633,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\schpar1\XC235487.ogg,XC235487.ogg,XC235487,schpar1,,,,,,,,,,,,,,,30.0146875,30.0,0.029390444979071617,0.030121520161628723,0.3247533607076226,5863.68502109167,2829.681243184578,0.015337010845541954,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\whiwoo1\XC116010.ogg,XC116010.ogg,XC116010,whiwoo1,,,,,,,,,,,,,,,13.66203125,13.66203125,0.029960058629512787,0.04841744899749756,0.2890533518735363,5128.271318374751,2721.926694542575,0.011215225793421268,0.20023419203747073
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\116570\iNat1460166.ogg,iNat1460166.ogg,iNat1460166,116570,,,,,,,,,,,,,,,7.86284375,7.86284375,0.12831109762191772,0.05369482934474945,0.4759571106453252,8121.890491063042,2531.817257481439,0.014548935927450657,0.20121951219512196
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bbwduc\XC731175.ogg,XC731175.ogg,XC731175,bbwduc,,,,,,,,,,,,,,,7.49715625,7.49715625,0.04563885182142258,0.06416739523410797,0.34266516191364604,6001.098113970212,2393.9514885843137,0.009240980260074139,0.20042643923240938
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\ruftof1\XC699617.ogg,XC699617.ogg,XC699617,ruftof1,,,,,,,,,,,,,,,6.2955,6.2955,0.05600467324256897,0.025282198563218117,0.30316193091687815,5800.261493275646,2916.6704719051486,0.00680497894063592,0.20050761421319796
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\plcjay1\XC394329.ogg,XC394329.ogg,XC394329,plcjay1,,,,,,,,,,,,,,,38.71346875,30.0,0.025738148018717766,0.04079411178827286,0.26573744003198296,5129.14908196003,3307.905977335241,0.027535801753401756,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\ruther1\XC708677.ogg,XC708677.ogg,XC708677,ruther1,,,,,,,,,,,,,,,9.32571875,9.32571875,0.10330896079540253,0.027982687577605247,0.6536653757504288,9732.942508889415,3329.508984489868,0.01418977603316307,0.2006861063464837
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\houspa\XC695471.ogg,XC695471.ogg,XC695471,houspa,,,,,,,,,,,,,,,14.88,14.88,0.08583006262779236,0.06708060950040817,0.2789790463882922,4821.204544592907,1817.6764430812482,0.009107639081776142,0.19978517722878625
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\grfdov1\XC668404.ogg,XC668404.ogg,XC668404,grfdov1,,,,,,,,,,,,,,,34.586125,30.0,0.0468890555202961,0.04341738298535347,0.168364112056903,3268.4458584093236,2165.7972362876626,0.0018421310232952237,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\nacnig1\iNat1240188.ogg,iNat1240188.ogg,iNat1240188,nacnig1,,,,,,,,,,,,,,,23.1,23.1,0.1526004672050476,0.02460993453860283,0.3867992284885734,5748.980150553924,1841.0181998275036,0.0013239852851256728,0.20013850415512466
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\fusfly1\XC1015637.ogg,XC1015637.ogg,XC1015637,fusfly1,,,,,,,,,,,,,,,55.08028125,30.0,0.04295055940747261,0.02779356949031353,0.41022053862939767,7246.149799955593,2214.907379744387,0.002942792372778058,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\coffal1\XC834086.ogg,XC834086.ogg,XC834086,coffal1,,,,,,,,,,,,,,,40.344,30.0,0.03836396336555481,0.011250292882323265,0.5884197698727346,8856.890697013872,3498.7111298404116,0.038185931742191315,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\osprey\XC602076.ogg,XC602076.ogg,XC602076,osprey,,,,,,,,,,,,,,,41.4,30.0,0.11755255609750748,0.05683053657412529,0.38744362381729747,7402.481489677988,3624.3633865677457,0.025890354067087173,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\yeofly1\XC832904.ogg,XC832904.ogg,XC832904,yeofly1,,,,,,,,,,,,,,,45.92325,30.0,0.04278866574168205,0.04494639113545418,0.3526197486340618,6492.18331529116,3325.9935690276357,0.01605847105383873,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\24321\iNat251887.ogg,iNat251887.ogg,iNat251887,24321,,,,,,,,,,,,,,,15.93584375,15.93584375,0.044056184589862823,0.06256985664367676,0.34063353021460846,6114.50270274316,3182.1124077789386,0.026190077885985374,0.19979919678714858
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\varant1\XC1067272.ogg,XC1067272.ogg,XC1067272,varant1,,,,,,,,,,,,,,,5.64,5.64,0.07910145074129105,0.10618051886558533,0.3501695843661473,6198.201995064227,3396.1631910298283,0.04085417464375496,0.20113314447592068
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\chobla1\iNat1583030.ogg,iNat1583030.ogg,iNat1583030,chobla1,,,,,,,,,,,,,,,22.16,22.16,0.03485572710633278,0.0451737716794014,0.43016979223033913,7032.231229350528,2829.6798284749893,0.015769828110933304,0.19985569985569984
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\lesela1\XC320758.ogg,XC320758.ogg,XC320758,lesela1,,,,,,,,,,,,,,,24.32,24.32,0.04473758488893509,0.021266214549541473,0.5751522949539777,8619.125681213609,4279.531273334378,0.0030534048564732075,0.19986850756081526
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\23158\iNat162196.ogg,iNat162196.ogg,iNat162196,23158,,,,,,,,,,,,,,,22.1750625,22.1750625,0.007088010199368,0.006387925706803799,0.3379476968344156,5818.688103088816,2774.289266456548,0.03770875558257103,0.19985569985569984
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\greani1\XC174016.ogg,XC174016.ogg,XC174016,greani1,,,,,,,,,,,,,,,6.713,6.713,0.1029416024684906,0.02531873807311058,0.4222528366815476,7350.20776581777,3943.235804190014,0.03295769542455673,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\strowl1\iNat1273724.ogg,iNat1273724.ogg,iNat1273724,strowl1,,,,,,,,,,,,,,,65.64571875,30.0,0.023127246648073196,0.056912656873464584,0.30393243395189234,5352.39163617141,2838.546511375947,0.003971830941736698,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\horscr1\XC195221.ogg,XC195221.ogg,XC195221,horscr1,,,,,,,,,,,,,,,3.9445,3.9445,0.07954803854227066,0.05327744409441948,0.32857572115384615,5072.2959328642155,2256.8916235022607,0.002783691743388772,0.20242914979757085
